Loan Number,Obligor Name,Outstanding Balance,Committed Exposure,Loan Type,Property Type,Collateral Type,Interest Rate,Origination Date,Maturity Date,Loan Status,Country,Currency,Lien Position,Participation Flag,Net Operating Income,Value at Origination,Debt Service Coverage Ratio,Loan to Value Ratio,Cumulative Charge-offs,Guarantor Name,Guarantor Rating,Syndicated Loan Flag,Credit Facility Type,Loan Grade,Borrower Industry Code,Internal Risk Rating,Payment Frequency,Disposition Flag,Cross Collateralized Loan Numbers,Total Assets,Total Liabilities,EBITDA,Net Income,Total Revenue,Total Equity,Cash Flow,Interest Coverage Ratio,Loan Default Probability
17e66eda-d92f-471a-9989-eaab295c2f61,"Haynes, Paul and Watson",10254628.84,24518307.36,Term Loan,Office,Equipment,9.15,2024-04-20,2033-12-13,Active,CG,INR,Mixed,No,4521908.41,17724464.64,1.15,1.32,173334.35,"Gomez, Martinez and Joyce",E,Yes,Expansion,A,4526,C,Monthly,Retained,Fb-####,400402993.46,297703813.48,28018608.1,5519698.33,245174106.06,199423905.66,15483992.35,9.84,0.03
e825bc3d-7f49-4b02-bf8d-b9b8ae4965c8,Macias-Nichols,29208317.96,34379828.45,Bridge Loan,Office,None,9.54,2021-02-16,2027-11-23,Defaulted,BD,USD,First Lien,No,804486.22,8986154.96,2.24,1.33,579946.18,Andrews-Solis,B,No,Working Capital,B,3322,B,Monthly,Disposed,As-####,20457735.49,26855896.05,71520008.19,29560613.62,383310587.32,97582483.85,11002076.43,4.27,0.02
13b350a6-f5c9-43ab-a0f4-82d12ce49cf8,"Miranda, Kelly and English",19316959.79,59357213.69,Revolving Credit,Hotel,Equipment,8.57,2024-09-16,2031-12-11,Closed,PH,EUR,Subordinate Lien,No,6210095.88,12673726.28,1.99,1.13,316568.53,Stanley-Davis,A,No,Working Capital,BBB,4386,A,Monthly,Retained,cB-####,364791286.78,33553559.29,26404651.24,3355252.29,443154515.4,172617437.1,12148353.56,2.11,0.02
6b5aafd3-8337-4224-9b11-4493d65a860e,"Walton, Lopez and Weaver",10760927.19,49642699.51,Revolving Credit,Industrial,Inventory,5.39,2022-02-01,2031-03-17,Closed,SZ,EUR,First Lien,No,4233920.18,17376013.06,1.45,1.22,253014.74,Lopez-Holloway,E,Yes,Working Capital,B,4342,E,Monthly,Disposed,Ny-####,498713483.58,79867176.59,77075142.34,25585828.6,329889594.37,56052036.46,6434132.46,8.32,0.15
76d735e6-7f0c-4746-a1ee-b125c302f680,"Norris, Taylor and Rosales",21813476.11,4617137.35,Term Loan,Mixed,Equipment,7.79,2023-12-22,2029-03-22,Defaulted,TZ,USD,Mixed,Yes,3566406.43,15074292.64,1.52,1.14,789827.08,Hunt and Sons,A,Yes,Refinancing,AAA,8779,D,Annually,Disposed,aS-####,14660058.6,57221319.57,49858208.09,47074394.55,219121859.33,23665592.55,13136363.15,7.72,0.13
377195ed-fdd4-408a-8450-de6c42dc9e2f,Lee-Day,21285447.03,27182329.94,Term Loan,Industrial,Equipment,4.23,2022-05-19,2026-06-19,Closed,KI,INR,First Lien,Yes,8100692.44,11490985.83,2.51,0.99,814139.4,"Jones, Long and Patrick",D,No,Expansion,BBB,8525,B,Quarterly,Retained,Ep-####,243332111.83,73015708.82,42570859.28,16234325.1,165841324.71,190479952.7,6949081.29,8.11,0.22
4d0dc6bf-bfc7-4b21-bc6f-a40e4e5942b3,Figueroa Group,9940581.99,24701209.68,Term Loan,Retail,Equipment,2.7,2022-01-30,2033-12-27,Closed,TM,INR,First Lien,Yes,4771046.36,345930.26,1.31,0.81,205256.55,"Johnson, Phelps and Gardner",D,No,Expansion,CCC,7041,E,Quarterly,Disposed,My-####,66208805.02,102190282.61,79648898.56,2895934.45,214900878.85,99340372.65,5005916.17,4.28,0.13
78d9d4d5-f992-456b-a8cc-9e50adb9a573,May-Powell,21976305.26,40544587.4,Revolving Credit,Hotel,Inventory,9.96,2025-01-06,2031-10-23,Defaulted,RU,EUR,Mixed,Yes,6368233.3,18700195.63,2.56,1.23,289242.55,Bennett Ltd,C,No,Refinancing,A,5775,E,Monthly,Retained,NE-####,40131984.51,272445688.63,68046745.9,3321495.36,438506257.46,45810357.7,3193420.86,4.56,0.08
4f9c1e0d-f56e-4ca9-a255-89470812070e,"Brown, Stone and Rivas",12737700.25,14182700.46,Revolving Credit,Industrial,Equipment,9.24,2022-11-19,2031-06-02,Closed,KR,INR,First Lien,No,5034547.94,7171089.68,1.43,0.69,552049.53,"Curry, Reynolds and Garcia",A,No,Expansion,CCC,4447,E,Monthly,Retained,XV-####,27405802.13,361928344.29,49300502.42,3054218.25,444300216.73,90008886.82,14050196.24,6.52,0.26
8117db99-eeda-4e41-ab72-0351622259ed,Hart LLC,24266022.09,593692.21,Bridge Loan,Industrial,Equipment,3.12,2021-04-21,2033-03-01,Defaulted,KE,INR,Subordinate Lien,No,3917848.87,9112796.05,2.91,1.03,702586.74,Williams Inc,A,No,Expansion,BB,2614,D,Annually,Disposed,fu-####,139239777.43,272457298.67,21108698.33,2111912.76,367716935.09,125519431.54,19960401.52,2.76,0.04
eae6b336-28be-4b83-af53-532a45918e35,"Pierce, Frank and Hebert",16993512.42,24854257.72,Bridge Loan,Industrial,None,9.45,2022-09-15,2026-10-23,Closed,HU,GBP,Subordinate Lien,Yes,2345581.0,17939906.86,2.62,1.02,182317.81,"Thompson, Arnold and Williams",E,Yes,Refinancing,CCC,3038,B,Annually,Disposed,UQ-####,322991965.95,299265897.47,17205109.37,42303651.35,199901701.92,82681017.08,16762615.52,3.58,0.13
70e88394-d92b-4038-8c99-2bf3e9ef3b12,Alvarez PLC,11444434.34,59482183.16,Revolving Credit,Mixed,Real Estate,8.49,2023-06-14,2034-08-18,Active,KP,USD,Mixed,No,3027834.91,9921388.0,2.79,0.82,987305.8,"Holt, Gutierrez and Robertson",A,No,Working Capital,AA,7731,B,Quarterly,Retained,Hq-####,325209785.39,297015548.42,61645581.04,3806008.85,39007550.37,69652012.26,5806470.09,5.13,0.2
a895960e-162e-4460-857d-367ac76785d8,"Lambert, Hardy and Smith",5422685.6,47877810.17,Revolving Credit,Mixed,Inventory,2.37,2022-03-07,2027-07-06,Defaulted,LS,INR,Mixed,Yes,2286521.7,13944952.54,2.89,0.87,781935.76,Moore-Rodriguez,A,Yes,Working Capital,AA,5533,C,Monthly,Retained,Ob-####,113758447.74,317827630.74,87436718.11,31561236.44,285171111.7,17958623.55,11323563.23,8.91,0.21
a489fca4-8e4a-4138-b9a6-58ef78f97cb5,"Morales, Carroll and Jones",4577802.86,27952126.06,Term Loan,Retail,Real Estate,7.07,2020-12-22,2029-07-08,Closed,KW,EUR,First Lien,No,2385254.31,8765726.53,2.29,0.79,834358.17,Martinez Inc,C,Yes,Refinancing,CCC,2962,A,Monthly,Retained,DF-####,62578433.87,337894214.61,36934763.5,23844158.49,21679155.62,80002074.61,18754894.46,1.53,0.16
c29fb559-afce-4ef9-b5b4-4c355ce56658,Carey PLC,14840486.35,22421358.87,Term Loan,Office,None,6.15,2024-12-27,2031-02-18,Closed,MC,USD,Subordinate Lien,Yes,6185313.9,10616360.05,2.19,0.5,543019.42,"Ho, Williams and White",C,No,Working Capital,BB,8610,C,Annually,Disposed,JU-####,210527908.15,157261325.76,31298620.71,37600647.03,476396410.79,131919846.9,26953011.69,6.94,0.11
f4a976c5-e292-480c-bfa5-c726d3fd7eb4,Davidson PLC,10386808.51,13140100.24,Revolving Credit,Retail,Inventory,11.36,2021-08-18,2032-01-08,Active,ID,USD,Mixed,No,5597568.38,12750511.12,1.51,1.3,55613.26,Gonzalez-Johnson,B,No,Working Capital,A,6009,C,Monthly,Retained,Tz-####,92543870.92,398226138.12,51722920.71,46872911.58,149022172.34,126155964.71,22679155.56,5.04,0.06
a10ece25-d7e3-4554-8115-1cceaff9d3f1,"Moreno, Hunter and Snow",36724925.48,50639583.55,Bridge Loan,Industrial,Inventory,3.83,2020-06-20,2029-01-06,Closed,LY,GBP,First Lien,No,2809905.09,19024251.84,1.53,0.81,840804.12,Johns-Mcpherson,E,Yes,Acquisition,A,9338,D,Monthly,Disposed,Tb-####,129180083.07,366070373.44,46753415.23,17287039.08,318182955.01,95759402.46,19332548.72,5.41,0.17
d0394d82-d75a-46a5-8136-0c8ea594d4c0,Bentley and Sons,22530658.07,19398314.53,Revolving Credit,Industrial,None,1.84,2021-03-06,2026-06-15,Active,LB,USD,First Lien,No,2095786.15,9767885.78,2.14,1.31,730989.87,Rodriguez LLC,A,Yes,Acquisition,AA,8833,C,Quarterly,Disposed,iE-####,462244322.7,140906286.8,35253496.71,5092354.42,474492923.48,52070625.93,8566748.29,7.85,0.24
175014b2-38a2-43d5-ad7f-6c4951f1bfaf,"Vance, Miller and Peterson",44563740.31,44044035.11,Revolving Credit,Office,None,3.02,2022-02-20,2034-09-08,Active,ID,INR,Subordinate Lien,Yes,2167923.85,2740919.84,2.05,0.67,612338.08,Jackson-Arnold,D,No,Expansion,AAA,7742,B,Quarterly,Disposed,GT-####,219749431.15,136065054.45,29932845.86,26697709.34,443236870.27,13900855.47,12294905.97,7.35,0.19
5c189f88-8548-4a1f-bf24-3b32dfabf18f,Torres-Brennan,3246153.51,11191040.86,Revolving Credit,Retail,Real Estate,11.79,2020-08-22,2029-10-06,Closed,CG,INR,Subordinate Lien,Yes,2801350.45,12691294.46,1.62,1.14,769340.83,Foster-Fletcher,D,No,Working Capital,AA,4346,E,Monthly,Disposed,Zb-####,46392851.15,103286135.99,45845570.33,2060691.67,133712719.77,197864829.08,26330138.72,4.22,0.25
e47bbb2f-2884-4173-a06c-9b51f1491eb8,"Sanders, Dillon and Molina",3980020.45,39338983.22,Revolving Credit,Industrial,Equipment,10.14,2022-03-22,2026-03-24,Active,MG,USD,Subordinate Lien,Yes,6428776.13,7671566.33,1.31,1.01,877162.81,"Jordan, Cruz and Gordon",A,Yes,Refinancing,BB,1067,E,Monthly,Disposed,Ju-####,138312530.4,48484224.06,22200916.66,49101034.82,393057632.35,195639732.29,14882940.82,8.48,0.28
ef46ac9e-e7ae-4e93-bf19-288ceacf4e43,Potter-Morrison,38712509.56,18610060.66,Revolving Credit,Mixed,Equipment,2.42,2021-07-16,2031-06-22,Active,BN,INR,Subordinate Lien,Yes,1150098.84,13878084.36,1.19,1.22,622239.71,"Bass, Lee and Hernandez",B,No,Refinancing,BB,2277,B,Annually,Disposed,gF-####,339102526.59,125376049.01,43426750.07,37391417.8,457352531.66,156013180.83,21327736.71,9.21,0.14
bc0f9c8b-c1ee-484f-bc71-b04f0d3b8239,Maxwell-Calderon,27355797.64,25352622.27,Bridge Loan,Industrial,Real Estate,2.48,2024-02-19,2034-06-09,Active,TO,GBP,First Lien,No,3633682.97,15042716.69,2.49,1.01,505689.73,"Garcia, Mitchell and Mcclure",D,No,Refinancing,BB,3029,D,Monthly,Disposed,fn-####,354053307.18,251615261.55,14492236.41,43328915.5,108530833.35,88021552.43,14264406.78,2.72,0.15
c182393c-61d5-49b4-b0f8-c8ba095a1d2e,Brown Ltd,43118876.62,6975619.83,Term Loan,Mixed,Inventory,7.45,2020-02-17,2027-11-15,Active,TT,GBP,First Lien,Yes,6824306.53,17546250.12,2.34,0.69,168913.95,Mendez Ltd,E,No,Refinancing,CCC,6361,E,Annually,Retained,me-####,406418789.28,333671661.66,32147531.65,17101677.64,295071249.98,150437618.55,21250477.19,1.23,0.11
db66f894-2496-4878-8568-aa40af502f47,Daniels-Moran,46069110.42,9018838.01,Revolving Credit,Retail,Equipment,8.88,2020-03-08,2027-04-17,Active,NR,INR,Mixed,No,889856.46,1597380.71,2.39,0.92,621691.42,Johnson-Curry,C,Yes,Refinancing,CCC,8419,D,Annually,Retained,tf-####,468810853.86,291962939.33,14600716.44,22664737.53,488282242.32,116481160.96,15585239.13,5.69,0.07
051261d6-8d25-4afc-a2e6-8281e4a18e20,Cherry-Moore,7287661.37,13336120.35,Term Loan,Hotel,Inventory,9.38,2022-06-08,2026-10-16,Defaulted,NR,EUR,Subordinate Lien,Yes,4300743.2,8550019.48,1.03,0.75,249156.58,Williamson-Thompson,C,No,Acquisition,BB,9759,D,Annually,Disposed,jm-####,413623039.17,134939426.11,72013001.17,14294476.57,126015277.87,102021171.79,21900297.7,3.61,0.18
552a155b-b4b2-414c-aef0-06fb2ae4dd30,Grimes-Dickson,34462528.14,57550989.66,Revolving Credit,Retail,Real Estate,9.44,2023-11-01,2030-08-21,Active,PT,GBP,First Lien,No,7351269.27,13206614.17,3.0,1.35,896654.14,"Cortez, Bennett and Smith",D,Yes,Acquisition,BB,6779,D,Quarterly,Disposed,XJ-####,214044648.72,163910325.83,95598071.06,32633113.05,95027038.52,63017512.94,27123686.83,3.67,0.13
50cad8ea-dee8-4a7a-bfb6-5bbaf879e084,"Welch, Hines and Holmes",16135015.49,14640119.86,Term Loan,Industrial,None,2.45,2024-01-11,2029-10-14,Active,LC,INR,Subordinate Lien,Yes,5078123.47,19647374.44,1.47,0.92,101299.36,Zhang and Sons,C,No,Acquisition,B,2578,A,Quarterly,Retained,XI-####,462138266.1,394286001.03,88289648.76,4488408.6,406527076.11,125709591.12,12384597.59,3.23,0.24
264c3a83-71c8-4273-828a-a4f070be9c42,Richmond Inc,30216541.65,43722181.09,Term Loan,Industrial,None,5.08,2024-09-06,2028-02-02,Defaulted,GW,GBP,Subordinate Lien,No,994558.38,7019441.92,2.8,0.55,292597.37,Williams Ltd,D,Yes,Working Capital,A,9455,B,Quarterly,Disposed,de-####,51673672.78,193565006.05,39528091.96,3128679.23,190356279.11,195243177.03,28645276.22,1.26,0.17
ffb0f7fb-16b6-4c7d-a1b3-97d4463c4272,Stevens-Davis,11871368.56,49934300.33,Revolving Credit,Hotel,Real Estate,7.79,2020-02-13,2028-09-19,Active,GD,EUR,Mixed,No,8663979.16,11347874.51,1.78,1.47,486538.84,Salazar and Sons,C,No,Refinancing,AA,9242,B,Monthly,Disposed,gO-####,85434497.63,194242760.12,4613114.92,2611853.11,354220788.9,131121079.56,17882595.12,7.44,0.19
2a056f17-b149-4ad3-93dd-8fc0f750e09e,White-Bell,22486442.77,5293065.69,Revolving Credit,Office,Inventory,2.51,2022-01-23,2033-02-21,Active,ET,USD,First Lien,No,3304710.86,14034270.1,2.58,0.57,581386.69,Wilson PLC,E,No,Expansion,CCC,4199,B,Quarterly,Retained,Vr-####,430909920.75,357435978.51,30223791.47,10244037.98,329130571.67,4365002.76,15491719.42,2.85,0.15
06d5f825-62e9-4b81-a7aa-4c3434244bfc,"Jackson, Wiley and Mays",6944591.34,10688708.5,Term Loan,Mixed,Equipment,10.8,2021-06-10,2034-11-19,Active,MK,INR,Mixed,Yes,5138240.74,14216897.08,2.72,1.19,28904.54,Martinez-Jimenez,A,No,Acquisition,B,8635,E,Annually,Disposed,th-####,34116080.64,15713707.67,42231496.08,28706831.75,199467905.42,177804275.25,24334330.18,7.75,0.09
f1e501f5-82ff-47aa-81c9-02f02a87c01c,"Matthews, Williams and Howard",2337915.49,43840621.76,Bridge Loan,Industrial,Inventory,6.05,2020-06-18,2030-12-23,Closed,AE,GBP,Subordinate Lien,Yes,3983888.51,8041029.87,1.15,0.63,634847.98,Wolf-Parsons,D,No,Acquisition,B,8856,A,Quarterly,Disposed,ZU-####,187170160.08,242059744.71,50562779.1,38769138.34,369846411.59,6407865.69,7408171.59,7.21,0.19
5ae6cbf9-b36c-49d1-8cca-fbb83072027a,Rodriguez LLC,33393988.49,39839275.57,Revolving Credit,Industrial,None,2.3,2024-06-04,2033-05-24,Closed,LA,USD,Subordinate Lien,Yes,4091949.78,5243844.75,2.34,0.84,597363.37,"Turner, Palmer and Wallace",A,No,Expansion,B,3555,E,Annually,Disposed,uT-####,252182245.94,215625043.82,17981944.69,42485197.33,450778541.98,119860196.86,7750603.31,9.49,0.15
eb672d96-4ecd-40bf-ad46-d7aaa0e54dff,"Reynolds, Brown and Espinoza",44134833.23,24489975.49,Revolving Credit,Retail,Real Estate,8.84,2020-09-19,2027-11-24,Active,AF,INR,Mixed,No,9471604.56,13621423.4,1.44,0.9,831601.01,Rodriguez-Nelson,B,No,Expansion,CCC,4053,C,Annually,Disposed,Zu-####,41831488.44,296227696.21,58163399.09,28513326.13,299715581.33,52873376.27,6121352.14,8.58,0.2
b0176c8c-5497-4f19-8c18-7959c25121d1,Torres Ltd,40309273.9,20998419.99,Bridge Loan,Hotel,None,5.1,2022-12-06,2031-07-08,Closed,CH,USD,Mixed,Yes,3124552.53,12085148.93,2.79,1.2,780381.72,Alvarado Ltd,C,Yes,Working Capital,CCC,2058,A,Quarterly,Disposed,zl-####,392862101.45,179288612.98,5577679.72,44549709.08,405584595.91,147737162.32,8198284.03,5.41,0.13
67098682-9144-40cf-9991-f2635832fe72,Mann PLC,15113054.72,49171353.29,Revolving Credit,Industrial,Inventory,10.64,2022-07-12,2031-08-28,Closed,LT,GBP,Subordinate Lien,Yes,1605257.73,19458601.77,1.69,0.83,248933.3,"Ford, Smith and Powell",A,Yes,Refinancing,A,5265,A,Annually,Retained,sI-####,334085206.27,337395155.48,89462711.45,44102014.99,347907760.72,67822183.36,3669787.89,7.29,0.1
a01a3f1e-925d-4a99-a41c-6484857e34c6,Lopez and Sons,44223204.36,27175659.79,Term Loan,Mixed,Equipment,4.47,2025-01-30,2033-11-29,Closed,SM,EUR,Subordinate Lien,No,6405080.6,912629.13,1.72,1.1,397179.48,Eaton-Juarez,A,Yes,Acquisition,BBB,6649,C,Annually,Disposed,WR-####,25629799.72,127731204.51,36584784.48,21676555.03,191488656.92,100657726.29,1934707.21,7.61,0.25
ce61497c-3180-4d81-ab58-f2a47fcd57cc,"Smith, Downs and Brady",7420260.0,45841758.04,Term Loan,Industrial,Real Estate,8.83,2023-10-17,2034-05-02,Active,SM,INR,Mixed,No,8196629.27,13646956.41,1.27,1.48,648230.14,Mccall LLC,C,Yes,Acquisition,AAA,3015,D,Quarterly,Disposed,cz-####,416962676.93,126623761.47,73785195.71,2658615.71,286010871.71,143063447.86,20224162.06,8.41,0.26
2ee73202-2dea-4451-8f17-9ef512e772f5,Williams Ltd,44308234.25,32558925.62,Bridge Loan,Hotel,Equipment,7.79,2023-03-26,2028-02-21,Active,BH,GBP,Mixed,No,9629963.34,10955836.24,2.83,1.4,617959.36,Garcia-Stewart,D,Yes,Acquisition,A,7547,A,Monthly,Disposed,iG-####,264549256.48,341881310.16,65106401.25,7860577.39,278072875.76,90809807.65,6087618.94,7.58,0.25
e8e390c8-8e9b-4ecc-b758-9f9c5f5ff46e,"Hunt, Walsh and Smith",9792445.83,51850555.09,Bridge Loan,Hotel,Inventory,9.3,2022-11-03,2027-11-28,Active,TG,EUR,Subordinate Lien,No,2034011.61,13773142.32,1.9,1.42,323119.88,Norman Group,B,Yes,Refinancing,BBB,8664,D,Annually,Retained,Zs-####,472599010.04,114908855.82,28650150.24,21351479.02,469749810.98,1642975.11,9882937.03,2.64,0.24
d0871f6a-feb0-46e2-bf46-6b810ec3ae98,Villa PLC,32285480.4,26363501.41,Term Loan,Retail,None,7.52,2024-12-21,2030-10-02,Defaulted,LC,USD,Mixed,No,8198095.43,13326833.61,1.24,0.79,695744.77,Cox-Dean,D,Yes,Expansion,CCC,1665,C,Monthly,Disposed,it-####,237740575.36,269490729.96,99515669.27,5117085.1,97094379.65,9500583.74,29705165.76,1.19,0.1
ca559651-9d76-4ded-90f2-7753c3b1d4dd,Cox-Hoover,38005466.13,47532525.21,Term Loan,Retail,Equipment,4.89,2020-08-29,2033-06-12,Closed,SK,GBP,First Lien,No,3309499.84,4809773.41,2.46,0.92,764831.62,Walker-Stone,A,No,Working Capital,BB,5904,C,Quarterly,Disposed,nq-####,395106454.49,91670305.01,92594425.79,36549556.68,296641537.73,166527707.38,28630967.17,6.05,0.22
751ae23a-eda4-4c52-8ce6-ebf5f01ba4da,Meyer-Michael,36684036.29,17991486.77,Bridge Loan,Office,Inventory,11.92,2024-05-21,2034-11-12,Defaulted,CG,EUR,Mixed,No,5893412.24,15176624.8,2.1,1.32,552159.42,Sanchez-Mcfarland,C,Yes,Acquisition,BBB,9637,C,Monthly,Disposed,Qm-####,260929214.35,93691862.45,48887560.75,46801276.27,400690694.65,88911322.78,10515648.71,9.57,0.21
f0490f15-3bab-4634-bf04-57def95dd2e3,"Johnson, King and Ferguson",34721906.18,30358022.0,Revolving Credit,Retail,Equipment,8.89,2022-03-27,2033-08-22,Closed,LS,GBP,Mixed,No,2926273.16,5081195.95,2.93,1.41,478871.97,Nelson-Smith,A,Yes,Expansion,BBB,9569,C,Monthly,Disposed,UP-####,315078989.06,124436229.54,95048822.63,39933627.37,437924629.25,80175187.27,6814182.68,4.41,0.1
b10b1093-5ec4-4438-9e3e-e859e5bb303f,Lowe-Bruce,27247626.03,16054871.03,Bridge Loan,Retail,None,11.68,2020-12-12,2026-05-23,Active,BD,EUR,First Lien,No,5091385.34,4211858.56,1.35,1.16,640962.37,Newman PLC,A,No,Working Capital,AA,6518,D,Quarterly,Disposed,Fr-####,89342751.33,139372445.17,92845027.42,35574786.89,68814069.46,70971136.04,7981419.19,9.73,0.17
e08a9b3f-1663-4f88-8130-1fe160761a98,Salazar-Thomas,18053920.79,7018307.13,Bridge Loan,Retail,Equipment,5.13,2022-04-30,2032-01-28,Defaulted,AL,USD,First Lien,Yes,6378403.09,11265430.3,2.29,1.49,780066.99,"Brown, Price and Burton",B,Yes,Expansion,AA,1822,A,Quarterly,Disposed,Pk-####,329134303.3,165503509.46,21697899.71,46737145.94,217434319.0,76401924.11,27066329.64,2.43,0.2
837e12e3-8a65-41fd-81bf-40ca51138d6f,Bautista-Vazquez,2637068.04,55935010.8,Revolving Credit,Retail,None,9.35,2023-12-31,2033-10-16,Active,JO,INR,Subordinate Lien,Yes,3594328.82,6986370.59,1.14,0.59,405570.14,Thompson and Sons,C,Yes,Expansion,A,7303,B,Quarterly,Disposed,NS-####,161110216.08,66492933.52,32336109.56,34208705.12,215124923.93,88921018.4,17170226.05,9.8,0.23
15c48669-b817-4498-944c-f02c824b7587,Nixon-Munoz,18390094.65,32322222.98,Bridge Loan,Industrial,Real Estate,9.83,2021-12-18,2028-02-18,Active,BO,INR,Subordinate Lien,Yes,1408094.52,17419897.21,1.92,1.15,460963.93,"Salinas, Brown and Diaz",C,No,Working Capital,BB,1305,D,Monthly,Retained,Nv-####,380084413.52,355835285.02,85155887.75,46345631.22,196016363.52,76352772.86,24191334.68,4.36,0.08
a37ba7b5-497b-4abf-9261-dd241b322509,Doyle and Sons,39141026.37,24340883.73,Term Loan,Industrial,None,4.93,2020-07-18,2029-10-27,Closed,BH,USD,Mixed,Yes,1575690.92,17725319.79,1.58,0.77,895385.88,Garcia Ltd,A,Yes,Refinancing,B,3828,A,Quarterly,Disposed,PJ-####,497321358.67,248589498.04,19412049.45,22116098.26,150628663.19,54949782.52,10117946.24,5.3,0.05
0f82ea12-44ad-4489-aff1-085d83e0bbf5,Floyd-Berry,30810513.19,39582471.51,Bridge Loan,Retail,Real Estate,11.42,2022-06-13,2029-08-11,Defaulted,PE,GBP,Subordinate Lien,No,4795966.43,15658165.14,1.05,0.67,137763.51,Lopez LLC,A,No,Working Capital,BB,4163,C,Quarterly,Disposed,iP-####,454573043.98,181110593.21,44291247.73,3087151.13,407722791.8,79487634.04,1656713.19,1.6,0.24
b08bda87-620a-4def-8d20-74efa4e26d91,Callahan-Allen,13416201.42,10998560.59,Bridge Loan,Industrial,Inventory,3.38,2022-05-18,2031-07-10,Defaulted,SE,GBP,Subordinate Lien,Yes,9093223.77,3357002.32,2.07,0.64,131430.19,Owen Ltd,C,No,Refinancing,BBB,1863,A,Annually,Disposed,bf-####,172126195.7,364356967.23,70571693.52,26919691.8,196710054.39,38714215.67,27769147.69,2.02,0.04
47500192-a740-4fcd-be84-6a50ee4525d4,Miller Ltd,27031779.63,21171439.15,Revolving Credit,Industrial,Real Estate,10.13,2021-07-28,2028-11-25,Defaulted,MK,EUR,Mixed,No,9111988.82,9133184.99,2.15,1.44,590090.18,"Macias, Brown and Hanson",B,Yes,Working Capital,B,1146,A,Monthly,Retained,yZ-####,34619290.65,296671666.62,20073545.28,14771017.61,121846527.78,199938282.34,1087401.44,6.17,0.04
5e1d1ef9-d4d7-4880-8f46-4d861bf99f3b,Webb-Torres,19245840.29,58007033.09,Revolving Credit,Industrial,Inventory,7.37,2024-11-12,2030-06-24,Closed,HU,INR,Mixed,No,4082581.01,1947264.24,2.12,1.11,464996.57,Stout LLC,B,Yes,Refinancing,CCC,4190,D,Quarterly,Retained,ZE-####,13483039.62,167311550.16,86571242.3,46033816.46,175488818.82,188983493.81,5154303.83,3.4,0.23
e8779d72-7078-4c27-8df6-bf5aa7e92310,"Wood, Duncan and Peterson",29593497.9,52364610.37,Revolving Credit,Mixed,Real Estate,11.23,2021-02-11,2031-12-09,Closed,CR,USD,Mixed,Yes,2659818.31,7132005.53,2.48,1.08,289296.35,Gibson Ltd,B,Yes,Expansion,AAA,5367,C,Quarterly,Disposed,VX-####,423600606.27,36393343.96,75049747.83,9699375.7,266163071.03,124063722.77,1140254.59,3.03,0.26
573e679d-ad6e-4c6e-b063-289d84294fdc,"Parker, Russell and Frazier",1430650.77,9219927.06,Bridge Loan,Mixed,Inventory,9.76,2024-03-28,2026-11-12,Closed,SL,USD,Subordinate Lien,Yes,9649650.68,3999108.21,2.2,0.68,325247.02,Stanley-Anderson,E,Yes,Refinancing,AA,7898,E,Quarterly,Retained,Sl-####,149786499.92,157909369.48,56306308.31,27888890.92,422083562.71,44105676.86,14130116.85,1.65,0.07
1a9fd847-d5ad-43d6-85fa-4198b1f0f118,"Guerrero, Phillips and Griffin",24564911.66,3392830.63,Revolving Credit,Hotel,Equipment,8.74,2025-03-11,2029-09-25,Defaulted,SR,USD,First Lien,Yes,2984837.76,569006.74,2.13,1.2,712726.22,Ashley-Owen,E,No,Expansion,CCC,1621,E,Quarterly,Retained,hx-####,157686298.59,264970883.66,51607437.15,46560206.43,191199606.46,143785332.76,19549483.31,8.7,0.16
c48a2317-e4f6-4691-b8e6-d4e1410d9340,"Thompson, Hansen and Williams",3449249.53,49553442.52,Bridge Loan,Office,Equipment,4.5,2023-11-02,2029-03-19,Active,SG,INR,Mixed,No,6223885.62,18262987.3,1.71,0.99,495882.54,Martinez PLC,E,Yes,Refinancing,AA,7947,A,Annually,Retained,BY-####,406419945.05,273384100.32,59990208.84,868623.68,138204414.05,140728485.37,8547640.13,8.35,0.23
504e0f3a-8539-41c4-8be1-427128ee1458,"Durham, Henry and Cline",5299882.79,19550836.75,Term Loan,Retail,Inventory,9.86,2021-01-30,2028-11-03,Defaulted,CR,EUR,Mixed,Yes,3456917.35,17608201.11,2.8,0.84,544563.65,Garner-Montgomery,D,No,Working Capital,BB,1526,C,Monthly,Retained,Nq-####,365181728.48,151896960.89,93642025.3,6463530.44,424362152.49,133751148.21,10512876.91,6.77,0.11
c26643b1-5128-49e7-9311-68f8a73c9fd4,Mueller-Larson,40323992.02,59431466.43,Term Loan,Retail,Real Estate,6.92,2024-01-11,2028-01-26,Closed,GM,INR,Subordinate Lien,Yes,2837333.93,2784572.99,1.71,0.98,53885.98,"Morales, Wilson and Walter",D,Yes,Refinancing,CCC,4280,D,Monthly,Retained,ek-####,157051032.9,237484835.66,63941997.17,22269457.43,339378126.52,156361721.48,5072664.94,1.48,0.17
311da77a-6289-4eb6-8e5b-0e40ab4dc820,Garcia Ltd,33811632.26,23580959.79,Bridge Loan,Retail,Real Estate,9.86,2022-03-24,2026-11-01,Closed,BJ,INR,Subordinate Lien,Yes,6692634.19,17672475.54,1.39,0.9,165555.18,Cox-Yu,C,Yes,Refinancing,BBB,6402,D,Annually,Disposed,Fp-####,271752974.56,349252471.41,21059517.0,9374742.21,215002839.79,26849453.03,13213441.67,5.11,0.19
